date,pm25,pm10,o3,no2,so2,co
2023-11-02,211.0,102.0,34.0,11.0,1.0,6.0
2023-11-03,142.0,38.0,17.0,8.0,1.0,1.0
2023-11-04,24.0,65.0,16.0,20.0,1.0,4.0
2023-11-05,77.0,46.0,23.0,14.0,,3.0
2023-11-06,68.0,43.0,22.0,4.0,,1.0
2023-11-07,38.0,45.0,15.0,18.0,1.0,3.0
2023-11-08,78.0,57.0,17.0,21.0,,5.0
2023-11-09,101.0,17.0,23.0,5.0,,2.0
2023-11-10,19.0,17.0,20.0,6.0,1.0,1.0
2023-11-11,25.0,16.0,22.0,7.0,,2.0
2023-11-12,35.0,19.0,23.0,4.0,,1.0
2023-11-13,28.0,49.0,17.0,20.0,,4.0
2023-11-14,104.0,79.0,14.0,33.0,1.0,7.0
2023-11-15,151.0,77.0,15.0,27.0,1.0,7.0
2023-11-16,130.0,32.0,25.0,4.0,,1.0
2023-11-17,23.0,22.0,24.0,4.0,,3.0
2023-11-18,24.0,41.0,16.0,20.0,1.0,4.0
2023-11-19,68.0,59.0,,32.0,1.0,8.0
2023-11-20,104.0,,,,,
2023-10-02,39.0,56.0,38.0,19.0,2.0,4.0
2023-10-03,94.0,58.0,61.0,14.0,1.0,5.0
2023-10-04,106.0,17.0,27.0,12.0,,2.0
2023-10-05,32.0,23.0,24.0,14.0,,1.0
2023-10-06,35.0,35.0,25.0,15.0,,2.0
2023-10-07,56.0,61.0,34.0,21.0,1.0,4.0
2023-10-08,104.0,43.0,31.0,16.0,,3.0
2023-10-09,81.0,17.0,31.0,9.0,1.0,2.0
2023-10-10,31.0,25.0,38.0,15.0,,3.0
2023-10-11,50.0,54.0,51.0,20.0,,5.0
2023-10-12,93.0,91.0,11.0,40.0,1.0,8.0
2023-10-13,165.0,45.0,31.0,19.0,,5.0
2023-10-14,97.0,20.0,33.0,17.0,,3.0
2023-10-15,37.0,31.0,29.0,16.0,,2.0
2023-10-16,45.0,38.0,32.0,18.0,1.0,3.0
2023-10-17,51.0,64.0,38.0,23.0,,6.0
2023-10-18,109.0,27.0,28.0,12.0,6.0,2.0
2023-10-19,52.0,20.0,25.0,7.0,,1.0
2023-10-20,20.0,20.0,25.0,6.0,,1.0
2023-10-21,27.0,40.0,24.0,18.0,,2.0
2023-10-22,56.0,54.0,24.0,23.0,,4.0
2023-10-23,83.0,108.0,27.0,37.0,2.0,9.0
2023-10-24,170.0,126.0,57.0,31.0,1.0,10.0
2023-10-25,194.0,100.0,42.0,38.0,,9.0
2023-10-26,164.0,35.0,23.0,18.0,1.0,2.0
2023-10-27,38.0,68.0,23.0,27.0,1.0,5.0
2023-10-28,92.0,101.0,33.0,30.0,2.0,9.0
2023-10-29,149.0,136.0,37.0,29.0,,13.0
2023-10-30,195.0,121.0,57.0,22.0,,11.0
2023-10-31,192.0,105.0,36.0,17.0,,8.0
2023-11-01,168.0,137.0,47.0,26.0,,11.0
2023-07-02,76.0,59.0,134.0,12.0,1.0,4.0
2023-07-03,103.0,53.0,95.0,6.0,,7.0
2023-07-04,112.0,23.0,68.0,6.0,,3.0
2023-07-05,60.0,46.0,76.0,15.0,,3.0
2023-07-06,64.0,49.0,105.0,20.0,,3.0
2023-07-07,56.0,42.0,65.0,9.0,,3.0
2023-07-08,54.0,15.0,47.0,8.0,1.0,1.0
2023-07-09,21.0,18.0,64.0,6.0,,1.0
2023-07-10,33.0,48.0,124.0,11.0,1.0,4.0
2023-07-11,70.0,36.0,105.0,6.0,,4.0
2023-07-12,67.0,31.0,42.0,7.0,,7.0
2023-07-13,83.0,20.0,36.0,8.0,2.0,5.0
2023-07-14,63.0,25.0,47.0,6.0,,3.0
2023-07-15,63.0,15.0,41.0,4.0,1.0,1.0
2023-07-16,32.0,21.0,65.0,8.0,,1.0
2023-07-17,47.0,45.0,104.0,11.0,,3.0
2023-07-18,77.0,52.0,103.0,11.0,1.0,4.0
2023-07-19,95.0,54.0,111.0,12.0,,3.0
2023-07-20,98.0,56.0,96.0,13.0,1.0,4.0
2023-07-21,105.0,43.0,55.0,7.0,1.0,5.0
2023-07-22,102.0,28.0,33.0,6.0,,5.0
2023-07-23,78.0,30.0,76.0,11.0,,6.0
2023-07-24,69.0,52.0,97.0,9.0,,5.0
2023-07-25,106.0,23.0,104.0,7.0,,3.0
2023-07-26,48.0,49.0,85.0,9.0,1.0,6.0
2023-07-27,104.0,42.0,89.0,12.0,1.0,5.0
2023-07-28,94.0,22.0,46.0,9.0,1.0,4.0
2023-07-29,50.0,32.0,16.0,13.0,,5.0
2023-07-30,69.0,8.0,30.0,5.0,1.0,4.0
2023-07-31,24.0,22.0,17.0,5.0,,3.0
2023-08-01,51.0,36.0,35.0,7.0,1.0,5.0
2023-08-02,84.0,32.0,44.0,6.0,3.0,4.0
2023-08-03,83.0,54.0,50.0,6.0,,5.0
2023-08-04,125.0,34.0,64.0,15.0,1.0,4.0
2023-08-05,81.0,30.0,50.0,12.0,,2.0
2023-08-06,54.0,29.0,44.0,7.0,,6.0
2023-08-07,55.0,44.0,45.0,11.0,,5.0
2023-08-08,81.0,54.0,66.0,12.0,3.0,6.0
2023-08-09,119.0,62.0,78.0,11.0,3.0,8.0
2023-08-10,137.0,60.0,87.0,8.0,1.0,8.0
2023-08-11,126.0,60.0,34.0,15.0,,6.0
2023-08-12,121.0,13.0,47.0,8.0,,4.0
2023-08-13,37.0,19.0,67.0,7.0,1.0,3.0
2023-08-14,43.0,40.0,80.0,11.0,,4.0
2023-08-15,71.0,49.0,83.0,10.0,,4.0
2023-08-16,85.0,53.0,98.0,9.0,,5.0
2023-08-17,94.0,39.0,109.0,9.0,,7.0
2023-08-18,89.0,44.0,62.0,13.0,,3.0
2023-08-19,72.0,58.0,110.0,14.0,,4.0
2023-08-20,92.0,59.0,56.0,14.0,,6.0
2023-08-21,116.0,15.0,76.0,6.0,,4.0
2023-08-22,35.0,19.0,45.0,10.0,,3.0
2023-08-23,27.0,30.0,70.0,9.0,1.0,2.0
2023-08-24,40.0,18.0,42.0,8.0,1.0,2.0
2023-08-25,46.0,28.0,62.0,9.0,1.0,2.0
2023-08-26,64.0,25.0,51.0,9.0,,3.0
2023-08-27,58.0,39.0,51.0,14.0,,5.0
2023-08-28,82.0,24.0,43.0,9.0,,3.0
2023-08-29,49.0,24.0,43.0,11.0,,2.0
2023-08-30,45.0,35.0,67.0,12.0,,3.0
2023-08-31,64.0,41.0,67.0,12.0,,4.0
2023-09-01,81.0,36.0,65.0,13.0,,5.0
2023-09-02,74.0,53.0,74.0,15.0,,5.0
2023-09-03,96.0,43.0,92.0,11.0,,5.0
2023-09-04,106.0,63.0,92.0,17.0,,7.0
2023-09-05,140.0,79.0,91.0,13.0,,8.0
2023-09-06,161.0,67.0,92.0,16.0,,7.0
2023-09-07,147.0,68.0,77.0,9.0,,6.0
2023-09-08,142.0,79.0,44.0,16.0,,8.0
2023-09-09,164.0,20.0,41.0,7.0,,4.0
2023-09-10,69.0,28.0,41.0,7.0,,4.0
2023-09-11,75.0,37.0,48.0,9.0,,5.0
2023-09-12,89.0,18.0,42.0,10.0,,3.0
2023-09-13,34.0,43.0,56.0,14.0,,4.0
2023-09-14,56.0,49.0,76.0,16.0,,4.0
2023-09-15,78.0,56.0,88.0,21.0,1.0,4.0
2023-09-16,96.0,71.0,93.0,22.0,1.0,6.0
2023-09-17,138.0,70.0,66.0,13.0,1.0,6.0
2023-09-18,147.0,37.0,72.0,12.0,1.0,4.0
2023-09-19,80.0,25.0,25.0,16.0,1.0,3.0
2023-09-20,42.0,23.0,36.0,13.0,,3.0
2023-09-21,35.0,48.0,57.0,16.0,,4.0
2023-09-22,67.0,25.0,34.0,12.0,,2.0
2023-09-23,38.0,37.0,41.0,15.0,1.0,4.0
2023-09-24,57.0,52.0,19.0,21.0,,5.0
2023-09-25,79.0,52.0,30.0,17.0,,5.0
2023-09-26,91.0,69.0,34.0,24.0,,7.0
2023-09-27,140.0,54.0,34.0,19.0,,6.0
2023-09-28,104.0,30.0,29.0,20.0,,3.0
2023-09-29,39.0,46.0,36.0,15.0,1.0,4.0
2023-09-30,56.0,16.0,32.0,7.0,1.0,3.0
2023-10-01,22.0,27.0,33.0,12.0,1.0,2.0
2023-04-02,138.0,92.0,56.0,26.0,3.0,5.0
2023-04-03,163.0,73.0,49.0,15.0,2.0,6.0
2023-04-04,132.0,40.0,33.0,7.0,1.0,2.0
2023-04-05,66.0,34.0,38.0,7.0,1.0,1.0
2023-04-06,70.0,39.0,34.0,5.0,,1.0
2023-04-07,56.0,32.0,35.0,3.0,,1.0
2023-04-08,24.0,46.0,37.0,9.0,,1.0
2023-04-09,57.0,87.0,47.0,21.0,1.0,4.0
2023-04-10,152.0,233.0,44.0,27.0,1.0,6.0
2023-04-11,188.0,456.0,37.0,2.0,,2.0
2023-04-12,203.0,373.0,33.0,15.0,1.0,3.0
2023-04-13,193.0,552.0,32.0,27.0,2.0,6.0
2023-04-14,224.0,189.0,41.0,14.0,2.0,4.0
2023-04-15,167.0,70.0,37.0,10.0,,1.0
2023-04-16,108.0,49.0,39.0,14.0,,1.0
2023-04-17,76.0,92.0,42.0,16.0,3.0,4.0
2023-04-18,128.0,71.0,55.0,21.0,1.0,4.0
2023-04-19,99.0,77.0,81.0,18.0,1.0,4.0
2023-04-20,104.0,73.0,38.0,8.0,1.0,2.0
2023-04-21,59.0,39.0,35.0,5.0,,1.0
2023-04-22,43.0,29.0,27.0,6.0,1.0,2.0
2023-04-23,67.0,53.0,37.0,16.0,,4.0
2023-04-24,96.0,55.0,42.0,10.0,1.0,3.0
2023-04-25,86.0,68.0,40.0,6.0,,2.0
2023-04-26,100.0,47.0,42.0,13.0,,1.0
2023-04-27,57.0,82.0,31.0,23.0,1.0,5.0
2023-04-28,130.0,65.0,38.0,7.0,,2.0
2023-04-29,102.0,41.0,40.0,8.0,,1.0
2023-04-30,46.0,40.0,48.0,12.0,,1.0
2023-05-01,52.0,73.0,84.0,18.0,2.0,4.0
2023-05-02,120.0,74.0,87.0,13.0,1.0,4.0
2023-05-03,112.0,75.0,100.0,16.0,2.0,6.0
2023-05-04,121.0,49.0,37.0,9.0,1.0,6.0
2023-05-05,95.0,23.0,32.0,7.0,,3.0
2023-05-06,42.0,26.0,43.0,11.0,,2.0
2023-05-07,37.0,30.0,48.0,16.0,1.0,5.0
2023-05-08,54.0,47.0,71.0,15.0,,2.0
2023-05-09,71.0,58.0,72.0,18.0,1.0,3.0
2023-05-10,87.0,53.0,86.0,18.0,1.0,3.0
2023-05-11,76.0,69.0,94.0,18.0,2.0,4.0
2023-05-12,130.0,58.0,54.0,19.0,1.0,4.0
2023-05-13,136.0,30.0,60.0,14.0,,2.0
2023-05-14,50.0,61.0,98.0,16.0,1.0,4.0
2023-05-15,100.0,76.0,127.0,13.0,2.0,8.0
2023-05-16,132.0,78.0,99.0,9.0,1.0,6.0
2023-05-17,129.0,52.0,64.0,8.0,1.0,4.0
2023-05-18,88.0,48.0,66.0,14.0,2.0,5.0
2023-05-19,66.0,66.0,17.0,18.0,1.0,7.0
2023-05-20,135.0,145.0,35.0,5.0,,3.0
2023-05-21,120.0,96.0,43.0,6.0,,1.0
2023-05-22,97.0,40.0,46.0,8.0,,1.0
2023-05-23,51.0,41.0,64.0,14.0,1.0,2.0
2023-05-24,55.0,67.0,84.0,6.0,1.0,3.0
2023-05-25,89.0,64.0,47.0,7.0,1.0,3.0
2023-05-26,101.0,73.0,81.0,16.0,,4.0
2023-05-27,125.0,76.0,44.0,12.0,,7.0
2023-05-28,162.0,37.0,79.0,7.0,1.0,4.0
2023-05-29,97.0,53.0,102.0,8.0,,5.0
2023-05-30,91.0,52.0,54.0,12.0,1.0,5.0
2023-05-31,107.0,63.0,65.0,14.0,1.0,5.0
2023-06-01,125.0,59.0,54.0,16.0,,5.0
2023-06-02,104.0,30.0,53.0,5.0,,1.0
2023-06-03,34.0,28.0,76.0,11.0,,2.0
2023-06-04,41.0,26.0,65.0,10.0,,2.0
2023-06-05,40.0,53.0,96.0,11.0,1.0,3.0
2023-06-06,74.0,29.0,71.0,5.0,1.0,2.0
2023-06-07,45.0,49.0,72.0,13.0,1.0,3.0
2023-06-08,65.0,39.0,65.0,8.0,,1.0
2023-06-09,50.0,27.0,41.0,13.0,,2.0
2023-06-10,47.0,18.0,45.0,6.0,,1.0
2023-06-11,29.0,26.0,50.0,7.0,,3.0
2023-06-12,45.0,25.0,55.0,5.0,,4.0
2023-06-13,57.0,14.0,73.0,10.0,,1.0
2023-06-14,23.0,48.0,120.0,11.0,1.0,5.0
2023-06-15,85.0,57.0,150.0,11.0,3.0,6.0
2023-06-16,90.0,61.0,127.0,11.0,2.0,7.0
2023-06-17,103.0,67.0,124.0,16.0,,4.0
2023-06-18,105.0,66.0,122.0,8.0,1.0,6.0
2023-06-19,127.0,56.0,48.0,11.0,1.0,5.0
2023-06-20,120.0,28.0,80.0,9.0,,2.0
2023-06-21,72.0,20.0,86.0,14.0,,2.0
2023-06-22,33.0,47.0,115.0,17.0,1.0,2.0
2023-06-23,66.0,58.0,122.0,12.0,1.0,4.0
2023-06-24,91.0,52.0,109.0,12.0,2.0,4.0
2023-06-25,91.0,50.0,96.0,7.0,1.0,5.0
2023-06-26,94.0,41.0,78.0,7.0,,3.0
2023-06-27,82.0,36.0,117.0,13.0,,3.0
2023-06-28,64.0,45.0,56.0,12.0,,5.0
2023-06-29,87.0,32.0,92.0,11.0,1.0,3.0
2023-06-30,59.0,50.0,132.0,16.0,1.0,5.0
2023-07-01,73.0,52.0,124.0,11.0,1.0,3.0
2023-01-03,37.0,38.0,16.0,16.0,,3.0
2023-01-04,59.0,62.0,12.0,25.0,1.0,5.0
2023-01-05,111.0,93.0,7.0,33.0,2.0,8.0
2023-01-06,170.0,88.0,26.0,27.0,2.0,7.0
2023-01-07,124.0,67.0,8.0,29.0,1.0,4.0
2023-01-08,71.0,59.0,21.0,19.0,3.0,4.0
2023-01-09,79.0,35.0,21.0,14.0,1.0,3.0
2023-01-10,52.0,62.0,13.0,28.0,1.0,5.0
2023-01-11,121.0,82.0,2.0,35.0,2.0,8.0
2023-01-12,159.0,117.0,2.0,32.0,2.0,8.0
2023-01-13,170.0,68.0,25.0,16.0,,6.0
2023-01-14,144.0,12.0,26.0,2.0,,1.0
2023-01-15,13.0,21.0,28.0,5.0,1.0,1.0
2023-01-16,23.0,41.0,21.0,13.0,,2.0
2023-01-17,61.0,81.0,27.0,5.0,,2.0
2023-01-18,74.0,67.0,20.0,15.0,,3.0
2023-01-19,89.0,72.0,24.0,15.0,1.0,3.0
2023-01-20,90.0,40.0,23.0,3.0,,1.0
2023-01-21,38.0,59.0,21.0,13.0,2.0,5.0
2023-01-22,112.0,82.0,26.0,12.0,2.0,3.0
2023-01-23,150.0,50.0,27.0,2.0,1.0,3.0
2023-01-24,76.0,39.0,25.0,2.0,,1.0
2023-01-25,32.0,48.0,16.0,13.0,1.0,4.0
2023-01-26,87.0,47.0,26.0,8.0,1.0,2.0
2023-01-27,70.0,21.0,25.0,3.0,,2.0
2023-01-28,29.0,62.0,24.0,6.0,,1.0
2023-01-29,58.0,68.0,30.0,7.0,,2.0
2023-01-30,72.0,69.0,18.0,25.0,2.0,6.0
2023-01-31,113.0,71.0,33.0,20.0,1.0,6.0
2023-02-01,109.0,32.0,28.0,4.0,,1.0
2023-02-02,34.0,22.0,18.0,9.0,1.0,2.0
2023-02-03,38.0,44.0,14.0,23.0,1.0,4.0
2023-02-04,84.0,54.0,23.0,21.0,1.0,6.0
2023-02-05,103.0,92.0,11.0,33.0,4.0,8.0
2023-02-06,168.0,104.0,28.0,26.0,5.0,10.0
2023-02-07,180.0,55.0,27.0,22.0,3.0,7.0
2023-02-08,109.0,30.0,27.0,14.0,1.0,2.0
2023-02-09,69.0,60.0,13.0,26.0,4.0,6.0
2023-02-10,133.0,80.0,17.0,20.0,1.0,7.0
2023-02-11,171.0,121.0,11.0,22.0,,9.0
2023-02-12,201.0,70.0,17.0,14.0,,7.0
2023-02-13,153.0,9.0,31.0,6.0,,1.0
2023-02-14,22.0,15.0,24.0,11.0,,2.0
2023-02-15,31.0,47.0,23.0,16.0,2.0,3.0
2023-02-16,89.0,79.0,14.0,27.0,1.0,6.0
2023-02-17,153.0,116.0,11.0,37.0,2.0,10.0
2023-02-18,194.0,103.0,31.0,25.0,1.0,9.0
2023-02-19,177.0,32.0,31.0,7.0,,2.0
2023-02-20,24.0,23.0,28.0,8.0,,1.0
2023-02-21,18.0,40.0,19.0,15.0,1.0,3.0
2023-02-22,67.0,77.0,15.0,28.0,2.0,6.0
2023-02-23,150.0,100.0,13.0,37.0,1.0,7.0
2023-02-24,173.0,37.0,29.0,17.0,,4.0
2023-02-25,65.0,19.0,27.0,12.0,,1.0
2023-02-26,35.0,78.0,36.0,20.0,2.0,5.0
2023-02-27,133.0,120.0,37.0,32.0,2.0,8.0
2023-02-28,190.0,60.0,35.0,19.0,1.0,4.0
2023-03-01,96.0,17.0,34.0,10.0,,1.0
2023-03-02,19.0,53.0,31.0,19.0,1.0,3.0
2023-03-03,69.0,69.0,31.0,24.0,1.0,4.0
2023-03-04,108.0,131.0,40.0,32.0,6.0,13.0
2023-03-05,191.0,135.0,39.0,25.0,2.0,12.0
2023-03-06,211.0,123.0,49.0,23.0,1.0,9.0
2023-03-07,204.0,157.0,60.0,33.0,4.0,14.0
2023-03-08,237.0,101.0,47.0,21.0,1.0,7.0
2023-03-09,153.0,78.0,25.0,29.0,1.0,4.0
2023-03-10,117.0,324.0,30.0,24.0,1.0,5.0
2023-03-11,168.0,147.0,32.0,6.0,,1.0
2023-03-12,63.0,50.0,33.0,4.0,,1.0
2023-03-13,34.0,79.0,13.0,29.0,1.0,4.0
2023-03-14,104.0,132.0,34.0,19.0,2.0,5.0
2023-03-15,120.0,105.0,33.0,3.0,,1.0
2023-03-16,64.0,50.0,29.0,13.0,,2.0
2023-03-17,54.0,79.0,21.0,21.0,1.0,3.0
2023-03-18,120.0,32.0,37.0,14.0,,2.0
2023-03-19,61.0,78.0,37.0,20.0,1.0,4.0
2023-03-20,131.0,106.0,37.0,26.0,2.0,7.0
2023-03-21,182.0,102.0,47.0,23.0,,7.0
2023-03-22,181.0,530.0,34.0,9.0,,3.0
2023-03-23,243.0,106.0,34.0,4.0,,1.0
2023-03-24,100.0,62.0,28.0,9.0,1.0,1.0
2023-03-25,65.0,61.0,36.0,16.0,1.0,2.0
2023-03-26,81.0,54.0,37.0,12.0,,1.0
2023-03-27,87.0,52.0,37.0,15.0,,2.0
2023-03-28,70.0,95.0,50.0,24.0,3.0,7.0
2023-03-29,150.0,122.0,71.0,28.0,2.0,6.0
2023-03-30,173.0,112.0,83.0,21.0,2.0,4.0
2023-03-31,165.0,79.0,67.0,13.0,2.0,3.0
2023-04-01,136.0,72.0,62.0,13.0,2.0,3.0
2022-10-02,140.0,18.0,29.0,7.0,,3.0
2022-10-03,49.0,11.0,19.0,6.0,1.0,2.0
2022-10-04,30.0,8.0,24.0,4.0,1.0,1.0
2022-10-05,14.0,24.0,24.0,9.0,,1.0
2022-10-06,39.0,45.0,27.0,14.0,,2.0
2022-10-07,75.0,68.0,36.0,16.0,1.0,5.0
2022-10-08,134.0,71.0,19.0,15.0,,4.0
2022-10-09,151.0,9.0,26.0,3.0,1.0,1.0
2022-10-10,10.0,19.0,28.0,8.0,,2.0
2022-10-11,21.0,33.0,25.0,17.0,,4.0
2022-10-12,59.0,74.0,28.0,26.0,1.0,7.0
2022-10-13,135.0,95.0,33.0,29.0,1.0,7.0
2022-10-14,167.0,112.0,51.0,32.0,,8.0
2022-10-15,180.0,117.0,67.0,27.0,,8.0
2022-10-16,188.0,21.0,24.0,6.0,,2.0
2022-10-17,32.0,22.0,21.0,7.0,,1.0
2022-10-18,17.0,30.0,24.0,14.0,,2.0
2022-10-19,43.0,68.0,26.0,22.0,1.0,6.0
2022-10-20,113.0,95.0,22.0,30.0,1.0,6.0
2022-10-21,165.0,107.0,49.0,29.0,1.0,7.0
2022-10-22,177.0,38.0,27.0,12.0,,2.0
2022-10-23,53.0,27.0,26.0,15.0,,2.0
2022-10-24,41.0,63.0,28.0,22.0,1.0,6.0
2022-10-25,99.0,107.0,36.0,30.0,2.0,8.0
2022-10-26,174.0,106.0,27.0,28.0,1.0,6.0
2022-10-27,167.0,20.0,15.0,10.0,1.0,1.0
2022-10-28,29.0,54.0,10.0,19.0,1.0,4.0
2022-10-29,69.0,65.0,19.0,17.0,1.0,6.0
2022-10-30,108.0,77.0,21.0,17.0,1.0,5.0
2022-10-31,158.0,33.0,23.0,10.0,,3.0
2022-11-01,65.0,28.0,19.0,15.0,,2.0
2022-11-02,42.0,61.0,21.0,20.0,1.0,4.0
2022-11-03,104.0,46.0,22.0,11.0,1.0,4.0
2022-11-04,81.0,31.0,25.0,7.0,,2.0
2022-11-05,45.0,54.0,18.0,19.0,,3.0
2022-11-06,104.0,99.0,10.0,31.0,1.0,7.0
2022-11-07,170.0,40.0,26.0,18.0,,4.0
2022-11-08,67.0,64.0,21.0,25.0,,5.0
2022-11-09,120.0,89.0,14.0,32.0,1.0,7.0
2022-11-10,169.0,82.0,36.0,15.0,,7.0
2022-11-11,176.0,76.0,8.0,17.0,,15.0
2022-11-12,161.0,4.0,23.0,5.0,,5.0
2022-11-13,16.0,14.0,19.0,6.0,,1.0
2022-11-14,31.0,53.0,6.0,22.0,,5.0
2022-11-15,104.0,41.0,24.0,20.0,,5.0
2022-11-16,75.0,49.0,14.0,25.0,,5.0
2022-11-17,71.0,80.0,11.0,28.0,1.0,7.0
2022-11-18,145.0,95.0,9.0,30.0,1.0,10.0
2022-11-19,174.0,101.0,21.0,21.0,1.0,8.0
2022-11-20,180.0,137.0,3.0,26.0,,12.0
2022-11-21,219.0,52.0,21.0,14.0,1.0,4.0
2022-11-22,106.0,58.0,18.0,20.0,,4.0
2022-11-23,118.0,77.0,15.0,28.0,,6.0
2022-11-24,159.0,117.0,6.0,36.0,,9.0
2022-11-25,193.0,73.0,26.0,18.0,,7.0
2022-11-26,102.0,23.0,22.0,5.0,,2.0
2022-11-27,25.0,38.0,17.0,14.0,2.0,6.0
2022-11-28,68.0,78.0,22.0,11.0,2.0,4.0
2022-11-29,95.0,47.0,20.0,1.0,2.0,2.0
2022-11-30,40.0,29.0,21.0,3.0,1.0,2.0
2022-12-01,39.0,31.0,19.0,6.0,,1.0
2022-12-02,41.0,61.0,5.0,24.0,3.0,5.0
2022-12-03,119.0,29.0,25.0,11.0,,2.0
2022-12-04,49.0,29.0,17.0,12.0,,1.0
2022-12-05,48.0,43.0,21.0,19.0,1.0,3.0
2022-12-06,76.0,55.0,19.0,26.0,1.0,5.0
2022-12-07,106.0,42.0,14.0,25.0,,4.0
2022-12-08,82.0,36.0,23.0,20.0,,3.0
2022-12-09,67.0,63.0,14.0,29.0,2.0,5.0
2022-12-10,120.0,19.0,25.0,6.0,1.0,1.0
2022-12-11,34.0,20.0,23.0,10.0,,1.0
2022-12-12,36.0,569.0,25.0,9.0,1.0,2.0
2022-12-13,229.0,91.0,24.0,1.0,,1.0
2022-12-14,74.0,50.0,17.0,13.0,,3.0
2022-12-15,64.0,38.0,21.0,10.0,1.0,2.0
2022-12-16,50.0,22.0,25.0,4.0,1.0,1.0
2022-12-17,29.0,31.0,23.0,2.0,,1.0
2022-12-18,28.0,36.0,16.0,15.0,,1.0
2022-12-19,48.0,45.0,17.0,21.0,,3.0
2022-12-20,70.0,59.0,26.0,28.0,1.0,5.0
2022-12-21,102.0,29.0,22.0,6.0,,1.0
2022-12-22,40.0,17.0,23.0,3.0,,1.0
2022-12-23,21.0,17.0,25.0,8.0,,1.0
2022-12-24,31.0,24.0,24.0,11.0,,2.0
2022-12-25,48.0,33.0,17.0,19.0,,3.0
2022-12-26,67.0,46.0,21.0,16.0,,2.0
2022-12-27,71.0,32.0,23.0,9.0,1.0,2.0
2022-12-28,46.0,36.0,17.0,13.0,1.0,2.0
2022-12-29,61.0,21.0,24.0,10.0,,2.0
2022-12-30,41.0,39.0,13.0,25.0,,4.0
2022-12-31,70.0,52.0,17.0,21.0,1.0,4.0
2023-01-01,77.0,34.0,19.0,16.0,1.0,3.0
2023-01-02,62.0,16.0,21.0,8.0,,2.0
2022-07-02,55.0,49.0,87.0,8.0,1.0,7.0
2022-07-03,109.0,29.0,50.0,5.0,1.0,6.0
2022-07-04,67.0,28.0,49.0,9.0,,5.0
2022-07-05,65.0,49.0,60.0,9.0,,6.0
2022-07-06,110.0,13.0,51.0,7.0,,3.0
2022-07-07,30.0,25.0,85.0,13.0,,3.0
2022-07-08,47.0,37.0,71.0,14.0,,3.0
2022-07-09,59.0,29.0,38.0,19.0,,2.0
2022-07-10,37.0,18.0,47.0,7.0,,3.0
2022-07-11,29.0,38.0,53.0,13.0,,5.0
2022-07-12,59.0,23.0,42.0,7.0,,4.0
2022-07-13,46.0,23.0,63.0,11.0,,6.0
2022-07-14,42.0,20.0,66.0,11.0,,3.0
2022-07-15,31.0,30.0,64.0,17.0,,3.0
2022-07-16,34.0,55.0,120.0,15.0,1.0,7.0
2022-07-17,74.0,33.0,46.0,12.0,,3.0
2022-07-18,48.0,25.0,58.0,8.0,,4.0
2022-07-19,34.0,41.0,95.0,14.0,,4.0
2022-07-20,46.0,46.0,74.0,10.0,,4.0
2022-07-21,75.0,39.0,111.0,10.0,,3.0
2022-07-22,59.0,54.0,85.0,15.0,,4.0
2022-07-23,70.0,18.0,66.0,7.0,,2.0
2022-07-24,32.0,44.0,106.0,11.0,,3.0
2022-07-25,67.0,43.0,90.0,9.0,,2.0
2022-07-26,60.0,38.0,76.0,7.0,,4.0
2022-07-27,74.0,29.0,40.0,6.0,1.0,6.0
2022-07-28,49.0,7.0,46.0,5.0,1.0,2.0
2022-07-29,17.0,26.0,79.0,10.0,1.0,3.0
2022-07-30,50.0,45.0,76.0,8.0,,5.0
2022-07-31,82.0,38.0,74.0,10.0,1.0,3.0
2022-08-01,68.0,55.0,92.0,10.0,,4.0
2022-08-02,89.0,54.0,74.0,12.0,,4.0
2022-08-03,103.0,49.0,73.0,8.0,9.0,3.0
2022-08-04,91.0,51.0,73.0,7.0,,4.0
2022-08-05,94.0,25.0,93.0,7.0,1.0,3.0
2022-08-06,56.0,40.0,49.0,14.0,1.0,5.0
2022-08-07,67.0,38.0,67.0,9.0,,6.0
2022-08-08,81.0,13.0,26.0,8.0,,3.0
2022-08-09,33.0,14.0,30.0,7.0,,2.0
2022-08-10,28.0,23.0,57.0,9.0,1.0,3.0
2022-08-11,42.0,40.0,64.0,8.0,,4.0
2022-08-12,57.0,50.0,77.0,7.0,,6.0
2022-08-13,85.0,58.0,76.0,10.0,,7.0
2022-08-14,118.0,43.0,28.0,8.0,,9.0
2022-08-15,75.0,17.0,32.0,10.0,1.0,5.0
2022-08-16,35.0,12.0,52.0,10.0,,2.0
2022-08-17,24.0,45.0,60.0,8.0,1.0,3.0
2022-08-18,65.0,43.0,41.0,9.0,,5.0
2022-08-19,71.0,17.0,31.0,8.0,,4.0
2022-08-20,38.0,22.0,52.0,12.0,,3.0
2022-08-21,43.0,44.0,70.0,8.0,,4.0
2022-08-22,67.0,17.0,48.0,6.0,1.0,2.0
